7,0.2,0.001,0.001,1,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,0.10,52.19
4,0.001,0.001,0.001,2,1.342,1.342,0.3355,0.3355,13.42,6.71,270,90,71.34,25.89
8,0.001,0.21,0.22,2,1,1,1,0.5,10,10,300,100,68.12,0.01
7,0.001,0.21,0.001,2,1.414,1.414,0.707,0.707,14.14,7.07,300,100,62.87,28.57
7,0.2,0.001,0.001,2,1.414,1.414,0.707,0.707,14.14,7.07,300,100,0.19,51.81
5,0.001,0.21,0.001,2,0.949,0.949,0.4745,0.4745,9.49,9.49,270,90,0.03,55.29
9,0.2,0.21,0.22,1,0.3535,0.3535,1.414,0.707,7.07,14.14,300,100,70.56,29.06
3,0.2,0.21,0.22,1,0.316,0.316,0.6325,0.6325,6.32,12.65,240,80,69.36,34.81
5,0.001,0.001,0.001,2,0.949,0.949,0.4745,0.949,9.49,9.49,270,90,22.38,143.33
9,0.001,0.21,0.22,2,0.707,0.707,1.414,0.707,7.07,14.14,300,100,23.55,137.80
8,0.2,0.21,0.001,1,0.5,0.5,0.5,1,10,10,300,100,68.81,0.00
9,0.2,0.21,0.001,2,0.707,0.707,0.707,0.707,7.07,14.14,300,100,20.47,126.30
4,0.001,0.001,0.22,2,1.342,1.342,0.671,0.3355,13.42,6.71,270,90,35.56,143.22
1,0.2,0.001,0.001,2,1.265,1.265,0.632,0.316,12.65,6.32,240,80,35.46,147.75
3,0.001,0.21,0.22,2,0.632,0.632,1.265,1.265,6.32,12.65,240,80,0.22,66.00
2,0.2,0.21,0.22,1,0.447,0.447,0.447,0.894,8.94,8.94,240,80,78.95,35.29
6,0.001,0.21,0.22,1,0.3355,0.3355,1.342,1.342,6.71,13.42,270,90,76.87,0.01
5,0.001,0.21,0.001,2,0.949,0.949,0.949,0.949,9.49,9.49,270,90,74.19,0.00
8,0.2,0.21,0.001,1,0.5,0.5,0.5,1,10,10,300,100,56.90,28.38
2,0.001,0.21,0.001,1,0.447,0.447,0.894,0.447,8.94,8.94,240,80,65.34,0.42
5,0.001,0.001,0.22,1,0.4745,0.4745,0.949,0.4745,9.49,9.49,270,90,75.48,0.03
9,0.2,0.001,0.22,1,0.3535,0.3535,1.414,1.414,7.07,14.14,300,100,20.10,128.70
8,0.2,0.001,0.001,1,0.5,0.5,0.5,1,10,10,300,100,56.20,28.88
9,0.2,0.21,0.001,2,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.09,53.15
8,0.001,0.21,0.22,2,1,1,1,1,10,10,300,100,65.18,0.00
7,0.001,0.001,0.22,2,1.414,1.414,0.3535,0.3535,14.14,7.07,300,100,10.79,54.67
4,0.001,0.001,0.22,1,0.671,0.671,0.3355,0.3355,13.42,6.71,270,90,26.17,153.11
4,0.2,0.21,0.22,1,0.671,0.671,0.3355,0.3355,13.42,6.71,270,90,0.09,58.82
9,0.2,0.21,0.22,1,0.3535,0.3535,0.707,1.414,7.07,14.14,300,100,33.33,129.10
2,0.001,0.001,0.001,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,89.03,37.49
4,0.2,0.21,0.22,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,35.91,142.22
3,0.001,0.21,0.22,2,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,12.88,67.84
1,0.2,0.21,0.22,1,0.6325,0.6325,0.316,0.316,12.65,6.32,240,80,69.69,35.69
2,0.2,0.001,0.001,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,91.13,0.00
3,0.001,0.21,0.001,2,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,14.94,67.44
7,0.001,0.001,0.001,1,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,11.07,55.29
5,0.2,0.21,0.22,2,0.949,0.949,0.949,0.949,9.49,9.49,270,90,24.26,142.78
6,0.001,0.21,0.001,2,0.671,0.671,0.671,1.342,6.71,13.42,270,90,0.30,59.60
4,0.001,0.001,0.22,2,1.342,1.342,0.671,0.3355,13.42,6.71,270,90,41.06,152.33
4,0.2,0.21,0.22,2,1.342,1.342,0.3355,0.3355,13.42,6.71,270,90,0.21,57.57
7,0.2,0.21,0.22,2,1.414,1.414,0.3535,0.707,14.14,7.07,300,100,23.55,134.90
4,0.001,0.001,0.22,2,1.342,1.342,0.671,0.671,13.42,6.71,270,90,79.40,33.04
3,0.001,0.001,0.001,1,0.316,0.316,0.6325,0.6325,6.32,12.65,240,80,73.73,0.03
6,0.2,0.21,0.22,1,0.3355,0.3355,1.342,0.671,6.71,13.42,270,90,0.14,56.53
4,0.2,0.21,0.22,2,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,0.19,58.62
1,0.001,0.001,0.22,2,1.265,1.265,0.632,0.632,12.65,6.32,240,80,70.06,36.23
4,0.2,0.21,0.001,2,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,13.88,62.70
7,0.2,0.21,0.001,1,0.707,0.707,0.707,0.3535,14.14,7.07,300,100,65.27,0.00
1,0.2,0.001,0.22,1,0.6325,0.6325,0.316,0.316,12.65,6.32,240,80,13.38,69.90
5,0.001,0.001,0.22,2,0.949,0.949,0.949,0.949,9.49,9.49,270,90,81.08,33.37
3,0.2,0.001,0.22,2,0.632,0.632,1.265,1.265,6.32,12.65,240,80,0.05,62.53
8,0.2,0.21,0.22,1,0.5,0.5,0.5,1,10,10,300,100,10.78,55.49
9,0.2,0.21,0.22,2,0.707,0.707,0.707,1.414,7.07,14.14,300,100,0.02,54.97
8,0.001,0.001,0.001,2,1,1,0.5,1,10,10,300,100,28.37,118.20
6,0.2,0.21,0.001,2,0.671,0.671,0.671,0.671,6.71,13.42,270,90,56.87,0.25
5,0.001,0.001,0.22,1,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,62.02,32.30
7,0.2,0.21,0.22,1,0.707,0.707,0.3535,0.707,14.14,7.07,300,100,21.21,128.40
8,0.2,0.21,0.22,2,1,1,0.5,0.5,10,10,300,100,21.80,129.40
4,0.001,0.21,0.001,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,0.08,55.80
3,0.2,0.21,0.001,1,0.316,0.316,0.6325,1.265,6.32,12.65,240,80,90.53,37.98
4,0.001,0.001,0.001,1,0.671,0.671,0.3355,0.3355,13.42,6.71,270,90,38.49,143.89
2,0.2,0.001,0.22,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,27.05,157.63
8,0.2,0.21,0.001,2,1,1,0.5,0.5,10,10,300,100,60.58,0.09
1,0.001,0.001,0.22,1,0.6325,0.6325,0.632,0.316,12.65,6.32,240,80,46.29,172.38
4,0.001,0.21,0.001,1,0.671,0.671,0.671,0.671,13.42,6.71,270,90,35.98,142.78
5,0.2,0.21,0.22,2,0.949,0.949,0.4745,0.949,9.49,9.49,270,90,39.99,154.78
1,0.2,0.21,0.001,2,1.265,1.265,0.316,0.632,12.65,6.32,240,80,17.73,70.08
2,0.2,0.001,0.22,1,0.447,0.447,0.447,0.894,8.94,8.94,240,80,93.10,0.00
2,0.2,0.001,0.001,1,0.447,0.447,0.447,0.894,8.94,8.94,240,80,85.70,0.00
1,0.001,0.001,0.001,2,1.265,1.265,0.632,0.632,12.65,6.32,240,80,69.41,27.45
5,0.001,0.21,0.22,1,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,12.91,60.70
4,0.001,0.001,0.001,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,0.03,57.24
5,0.001,0.21,0.22,2,0.949,0.949,0.4745,0.4745,9.49,9.49,270,90,56.79,0.27
4,0.2,0.21,0.22,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,59.58,0.00
2,0.001,0.001,0.22,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,11.12,65.60
1,0.001,0.21,0.22,1,0.6325,0.6325,0.632,0.632,12.65,6.32,240,80,42.95,161.25
7,0.001,0.001,0.001,1,0.707,0.707,0.3535,0.707,14.14,7.07,300,100,36.77,140.50
7,0.2,0.21,0.001,1,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,71.51,28.59
2,0.2,0.001,0.22,2,0.894,0.894,0.894,0.447,8.94,8.94,240,80,0.23,61.11
6,0.2,0.21,0.001,2,0.671,0.671,1.342,0.671,6.71,13.42,270,90,14.27,60.50
9,0.2,0.21,0.001,1,0.3535,0.3535,0.707,1.414,7.07,14.14,300,100,11.07,55.29
2,0.001,0.001,0.001,2,0.894,0.894,0.894,0.894,8.94,8.94,240,80,79.79,35.56
4,0.001,0.21,0.22,1,0.671,0.671,0.3355,0.671,13.42,6.71,270,90,62.47,0.00
2,0.2,0.21,0.22,2,0.894,0.894,0.894,0.894,8.94,8.94,240,80,74.64,0.03
3,0.001,0.21,0.22,2,0.632,0.632,1.265,1.265,6.32,12.65,240,80,80.96,36.71
7,0.001,0.21,0.001,1,0.707,0.707,0.707,0.3535,14.14,7.07,300,100,48.87,23.08
7,0.2,0.21,0.22,1,0.707,0.707,0.707,0.3535,14.14,7.07,300,100,63.54,29.64
2,0.001,0.001,0.001,2,0.894,0.894,0.447,0.447,8.94,8.94,240,80,65.28,0.37
3,0.001,0.21,0.22,1,0.316,0.316,1.265,1.265,6.32,12.65,240,80,61.34,29.89
2,0.001,0.21,0.001,1,0.447,0.447,0.447,0.894,8.94,8.94,240,80,80.78,37.30
9,0.2,0.001,0.22,1,0.3535,0.3535,0.707,0.707,7.07,14.14,300,100,56.35,22.35
5,0.2,0.001,0.001,1,0.4745,0.4745,0.949,0.4745,9.49,9.49,270,90,37.49,144.22
8,0.2,0.21,0.001,2,1,1,0.5,1,10,10,300,100,63.90,29.29
6,0.001,0.21,0.22,2,0.671,0.671,1.342,0.671,6.71,13.42,270,90,61.16,25.47
4,0.001,0.001,0.22,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,71.16,25.82
1,0.2,0.21,0.001,1,0.6325,0.6325,0.632,0.632,12.65,6.32,240,80,23.10,145.88
6,0.001,0.21,0.22,2,0.671,0.671,0.671,0.671,6.71,13.42,270,90,62.63,26.14
9,0.001,0.001,0.22,2,0.707,0.707,1.414,1.414,7.07,14.14,300,100,63.12,0.00
4,0.2,0.001,0.001,2,1.342,1.342,0.3355,0.3355,13.42,6.71,270,90,12.29,61.73
1,0.2,0.21,0.001,2,1.265,1.265,0.632,0.316,12.65,6.32,240,80,30.99,169.25
5,0.001,0.21,0.001,2,0.949,0.949,0.949,0.4745,9.49,9.49,270,90,53.39,24.92
3,0.001,0.001,0.22,1,0.316,0.316,0.6325,0.6325,6.32,12.65,240,80,74.34,0.05
9,0.2,0.21,0.22,2,0.707,0.707,0.707,0.707,7.07,14.14,300,100,36.77,140.50
2,0.2,0.001,0.001,2,0.894,0.894,0.894,0.447,8.94,8.94,240,80,93.78,0.00
7,0.001,0.001,0.22,1,0.707,0.707,0.3535,0.707,14.14,7.07,300,100,35.99,139.30
4,0.001,0.21,0.22,2,1.342,1.342,0.671,0.3355,13.42,6.71,270,90,18.99,131.22
8,0.2,0.001,0.22,1,0.5,0.5,1,0.5,10,10,300,100,76.05,0.00
4,0.2,0.21,0.001,1,0.671,0.671,0.3355,0.671,13.42,6.71,270,90,19.22,129.11
5,0.2,0.001,0.001,1,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,0.02,56.48
8,0.2,0.001,0.22,2,1,1,1,1,10,10,300,100,25.05,138.20
9,0.001,0.001,0.22,2,0.707,0.707,0.707,1.414,7.07,14.14,300,100,29.05,120.30
5,0.001,0.001,0.001,1,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,76.71,0.00
5,0.001,0.001,0.001,2,0.949,0.949,0.949,0.949,9.49,9.49,270,90,62.78,0.00
1,0.2,0.21,0.22,2,1.265,1.265,0.316,0.316,12.65,6.32,240,80,0.12,66.44
8,0.2,0.001,0.22,2,1,1,0.5,1,10,10,300,100,47.83,22.35
3,0.2,0.21,0.22,1,0.316,0.316,1.265,0.6325,6.32,12.65,240,80,0.23,61.11
5,0.2,0.21,0.001,1,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,78.48,32.56
4,0.001,0.001,0.22,2,1.342,1.342,0.671,0.3355,13.42,6.71,270,90,33.91,132.89
8,0.2,0.21,0.001,1,0.5,0.5,0.5,0.5,10,10,300,100,13.77,54.27
1,0.001,0.001,0.001,1,0.6325,0.6325,0.632,0.316,12.65,6.32,240,80,78.40,27.86
8,0.2,0.001,0.22,1,0.5,0.5,0.5,1,10,10,300,100,65.31,0.00
4,0.2,0.001,0.22,2,1.342,1.342,0.671,0.3355,13.42,6.71,270,90,0.03,58.76
7,0.2,0.001,0.001,2,1.414,1.414,0.3535,0.707,14.14,7.07,300,100,28.13,119.50
9,0.001,0.21,0.22,1,0.3535,0.3535,0.707,1.414,7.07,14.14,300,100,13.16,56.75
1,0.2,0.21,0.22,1,0.6325,0.6325,0.632,0.316,12.65,6.32,240,80,78.25,28.41
7,0.001,0.21,0.001,2,1.414,1.414,0.3535,0.707,14.14,7.07,300,100,47.80,22.68
3,0.2,0.21,0.001,2,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,15.61,70.54
3,0.001,0.21,0.001,1,0.316,0.316,0.6325,1.265,6.32,12.65,240,80,11.92,64.76
2,0.2,0.21,0.22,2,0.894,0.894,0.894,0.894,8.94,8.94,240,80,74.95,0.14
1,0.2,0.21,0.22,2,1.265,1.265,0.316,0.632,12.65,6.32,240,80,0.05,62.39
1,0.2,0.001,0.22,1,0.6325,0.6325,0.632,0.632,12.65,6.32,240,80,79.66,29.74
8,0.2,0.21,0.22,1,0.5,0.5,1,1,10,10,300,100,51.18,0.23
8,0.2,0.21,0.22,2,1,1,0.5,0.5,10,10,300,100,13.16,56.75
5,0.001,0.001,0.22,1,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,0.21,60.00
8,0.2,0.21,0.001,1,0.5,0.5,0.5,0.5,10,10,300,100,29.81,119.70
7,0.001,0.21,0.001,2,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,56.69,28.69
3,0.001,0.21,0.001,2,0.632,0.632,1.265,0.6325,6.32,12.65,240,80,23.34,148.75
3,0.2,0.001,0.22,1,0.316,0.316,0.6325,1.265,6.32,12.65,240,80,91.06,37.83
7,0.001,0.21,0.22,1,0.707,0.707,0.707,0.3535,14.14,7.07,300,100,54.99,22.46
3,0.2,0.21,0.22,1,0.316,0.316,0.6325,1.265,6.32,12.65,240,80,0.03,66.05
9,0.2,0.001,0.001,2,0.707,0.707,1.414,1.414,7.07,14.14,300,100,0.02,52.84
1,0.2,0.001,0.22,2,1.265,1.265,0.632,0.632,12.65,6.32,240,80,48.53,173.25
9,0.2,0.21,0.001,1,0.3535,0.3535,1.414,0.707,7.07,14.14,300,100,56.00,28.81
3,0.001,0.21,0.001,2,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,70.44,27.94
7,0.2,0.001,0.001,2,1.414,1.414,0.3535,0.3535,14.14,7.07,300,100,56.88,29.40
4,0.2,0.001,0.001,1,0.671,0.671,0.671,0.3355,13.42,6.71,270,90,0.37,55.38
6,0.001,0.001,0.001,2,0.671,0.671,1.342,0.671,6.71,13.42,270,90,25.87,154.00
5,0.001,0.21,0.001,1,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,33.78,133.89
1,0.2,0.001,0.001,2,1.265,1.265,0.632,0.632,12.65,6.32,240,80,48.48,174.38
1,0.001,0.21,0.22,1,0.6325,0.6325,0.632,0.316,12.65,6.32,240,80,82.83,0.00
3,0.2,0.001,0.22,1,0.316,0.316,0.6325,0.6325,6.32,12.65,240,80,68.46,0.00
6,0.001,0.21,0.001,1,0.3355,0.3355,1.342,1.342,6.71,13.42,270,90,70.46,32.16
4,0.2,0.001,0.001,2,1.342,1.342,0.671,0.3355,13.42,6.71,270,90,12.97,61.60
2,0.2,0.21,0.22,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,0.16,68.09
4,0.001,0.21,0.001,2,1.342,1.342,0.3355,0.3355,13.42,6.71,270,90,72.13,0.00
1,0.2,0.001,0.22,2,1.265,1.265,0.316,0.316,12.65,6.32,240,80,0.05,62.53
1,0.2,0.21,0.001,2,1.265,1.265,0.632,0.632,12.65,6.32,240,80,68.66,27.65
3,0.001,0.001,0.001,1,0.316,0.316,1.265,1.265,6.32,12.65,240,80,93.70,0.00
2,0.2,0.21,0.001,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,13.83,69.45
8,0.001,0.001,0.001,2,1,1,0.5,0.5,10,10,300,100,0.02,53.65
2,0.001,0.001,0.22,2,0.894,0.894,0.447,0.894,8.94,8.94,240,80,71.39,37.48
4,0.2,0.21,0.22,2,1.342,1.342,0.671,0.3355,13.42,6.71,270,90,20.31,131.56
4,0.2,0.21,0.22,1,0.671,0.671,0.3355,0.3355,13.42,6.71,270,90,32.23,133.33
1,0.2,0.21,0.001,1,0.6325,0.6325,0.316,0.316,12.65,6.32,240,80,77.91,28.94
8,0.001,0.21,0.001,1,0.5,0.5,0.5,0.5,10,10,300,100,9.49,51.05
4,0.001,0.001,0.001,2,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,11.99,60.74
4,0.2,0.001,0.22,1,0.671,0.671,0.3355,0.671,13.42,6.71,270,90,27.49,152.89
1,0.2,0.21,0.22,2,1.265,1.265,0.632,0.316,12.65,6.32,240,80,0.04,65.76
7,0.001,0.21,0.22,2,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,56.66,29.31
2,0.2,0.21,0.22,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,69.34,0.00
4,0.001,0.21,0.22,1,0.671,0.671,0.3355,0.3355,13.42,6.71,270,90,13.98,62.10
3,0.001,0.21,0.001,2,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,64.84,0.19
1,0.2,0.21,0.22,1,0.6325,0.6325,0.316,0.632,12.65,6.32,240,80,36.26,147.63
6,0.2,0.21,0.001,1,0.3355,0.3355,1.342,1.342,6.71,13.42,270,90,54.16,25.64
8,0.2,0.001,0.001,2,1,1,1,1,10,10,300,100,10.16,52.68
7,0.001,0.21,0.22,2,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,64.68,0.00
4,0.001,0.21,0.001,2,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,65.42,0.06
3,0.2,0.001,0.001,2,0.632,0.632,1.265,0.6325,6.32,12.65,240,80,70.46,35.28
2,0.2,0.001,0.22,2,0.894,0.894,0.894,0.447,8.94,8.94,240,80,89.09,37.70
2,0.001,0.001,0.22,1,0.447,0.447,0.894,0.447,8.94,8.94,240,80,13.83,69.29
5,0.001,0.21,0.001,2,0.949,0.949,0.4745,0.4745,9.49,9.49,270,90,11.92,62.56
4,0.001,0.001,0.22,1,0.671,0.671,0.671,0.671,13.42,6.71,270,90,71.12,25.89
9,0.001,0.21,0.001,2,0.707,0.707,0.707,1.414,7.07,14.14,300,100,67.49,0.00
1,0.001,0.001,0.22,2,1.265,1.265,0.316,0.316,12.65,6.32,240,80,63.41,0.30
7,0.001,0.21,0.22,2,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,55.86,29.23
5,0.2,0.001,0.22,2,0.949,0.949,0.4745,0.4745,9.49,9.49,270,90,0.13,59.22
4,0.001,0.21,0.001,1,0.671,0.671,0.3355,0.3355,13.42,6.71,270,90,22.38,141.56
3,0.2,0.21,0.22,1,0.316,0.316,1.265,1.265,6.32,12.65,240,80,77.85,28.34
3,0.001,0.001,0.001,2,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,91.93,0.00
3,0.001,0.001,0.22,2,0.632,0.632,0.6325,1.265,6.32,12.65,240,80,79.69,35.13
6,0.001,0.001,0.22,1,0.3355,0.3355,0.671,0.671,6.71,13.42,270,90,27.12,153.22
1,0.001,0.001,0.22,2,1.265,1.265,0.316,0.632,12.65,6.32,240,80,23.59,146.75
3,0.001,0.21,0.22,2,0.632,0.632,0.6325,0.6325,6.32,12.65,240,80,68.76,28.44
8,0.001,0.21,0.22,1,0.5,0.5,0.5,1,10,10,300,100,62.72,22.29
7,0.2,0.001,0.001,2,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,71.99,30.31
4,0.2,0.001,0.22,2,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,12.84,61.83
5,0.001,0.21,0.22,1,0.4745,0.4745,0.4745,0.949,9.49,9.49,270,90,61.41,25.00
3,0.001,0.001,0.22,1,0.316,0.316,1.265,1.265,6.32,12.65,240,80,46.70,173.88
6,0.001,0.001,0.22,2,0.671,0.671,0.671,0.671,6.71,13.42,270,90,72.12,0.00
3,0.2,0.21,0.001,1,0.316,0.316,0.6325,1.265,6.32,12.65,240,80,25.65,158.50
7,0.001,0.001,0.001,2,1.414,1.414,0.707,0.3535,14.14,7.07,300,100,12.11,57.16
5,0.001,0.001,0.001,1,0.4745,0.4745,0.949,0.949,9.49,9.49,270,90,0.33,55.17
6,0.001,0.001,0.22,2,0.671,0.671,1.342,0.671,6.71,13.42,270,90,63.59,32.52
5,0.001,0.21,0.001,2,0.949,0.949,0.4745,0.4745,9.49,9.49,270,90,81.18,0.00
4,0.001,0.001,0.22,1,0.671,0.671,0.671,0.671,13.42,6.71,270,90,13.74,59.00
6,0.2,0.001,0.001,2,0.671,0.671,0.671,0.671,6.71,13.42,270,90,33.18,131.78
9,0.2,0.21,0.001,2,0.707,0.707,0.707,1.414,7.07,14.14,300,100,65.01,29.72
4,0.2,0.21,0.001,2,1.342,1.342,0.3355,0.671,13.42,6.71,270,90,14.46,60.12
1,0.2,0.21,0.22,2,1.265,1.265,0.632,0.632,12.65,6.32,240,80,12.78,67.83
8,0.2,0.21,0.001,2,1,1,1,0.5,10,10,300,100,37.80,139.80
6,0.2,0.21,0.22,1,0.3355,0.3355,1.342,0.671,6.71,13.42,270,90,61.23,0.00
9,0.2,0.21,0.001,1,0.3535,0.3535,0.707,0.707,7.07,14.14,300,100,37.03,137.90
3,0.2,0.001,0.001,1,0.316,0.316,1.265,1.265,6.32,12.65,240,80,70.08,0.00
5,0.2,0.001,0.001,1,0.4745,0.4745,0.949,0.4745,9.49,9.49,270,90,26.17,149.89
7,0.001,0.21,0.22,1,0.707,0.707,0.3535,0.3535,14.14,7.07,300,100,30.57,118.70
2,0.2,0.21,0.001,1,0.447,0.447,0.447,0.447,8.94,8.94,240,80,78.60,27.71
